"","sum.w","X.Intercept.","perc_log_vac","perc_maison","perc_tiny_log","dens_pop","med_niveau_vis","part_log_suroccup","part_agri_nb_emploi","part_cadre_profintellec_nbemploi","X.Intercept._se","perc_log_vac_se","perc_maison_se","perc_tiny_log_se","dens_pop_se","med_niveau_vis_se","part_log_suroccup_se","part_agri_nb_emploi_se","part_cadre_profintellec_nbemploi_se","gwr.e","pred","pred.se","localR2","X.Intercept._se_EDF","perc_log_vac_se_EDF","perc_maison_se_EDF","perc_tiny_log_se_EDF","dens_pop_se_EDF","med_niveau_vis_se_EDF","part_log_suroccup_se_EDF","part_agri_nb_emploi_se_EDF","part_cadre_profintellec_nbemploi_se_EDF","pred.se.1","coord.x","coord.y"
"555",122.971542045439,1654.25961185296,-379.203068281028,-44.8090558680895,-34.0608118226015,-37.9288447580887,265.49958338911,315.925817992818,-10.9579174381843,41.0230904283697,23.7052218993387,29.029332928202,34.762385525198,53.254183923262,38.7409914620675,19.6071479966869,46.5567162972759,29.4864942042892,41.1469881488701,-554.972725469465,2404.97272546947,77.7461549781751,0.819779244355648,24.0273359968765,29.4237927403903,35.2347478801787,53.9778187184728,39.2674163804047,19.8735761621377,47.1893437714292,29.8871660693535,41.7061065157116,78.8025944687724,960355.452051023,6464344.83148065
"556",150.280038473461,1651.53943351999,-235.635860215091,-206.116306508605,-527.349023186248,151.471983035801,313.573125367429,585.938965455282,-34.9393972450829,43.9516214932729,20.6461416464586,22.2709406078337,42.3219531661679,53.0490204215429,20.1848619085316,32.2661270920475,54.8539367784159,20.2700363934912,35.8148239567929,-216.975355663256,1176.97535566326,29.8139824225691,0.846753056090565,20.9266879882025,22.5735652348325,42.897037331507,53.7698673898149,20.4591402344297,32.7045694931957,55.5993095244213,20.5454720973911,36.30148718004,30.2191043017414,553618.781469465,6508474.00809688
"557",125.120383249079,1740.28438356566,-324.565816441075,-217.878229879005,-540.752902732259,142.167390676425,303.809192265478,596.054894863218,-35.4428646020595,77.8292739997151,23.2321057958275,25.9423871663824,49.0157790254656,56.4692347989656,23.2686333412898,38.2495426682446,61.3162837763848,26.3514869995206,39.3031733500795,-115.835984526466,1335.83598452647,36.9840726341953,0.862048899543808,23.5477910412179,26.2949005773752,49.6818210263778,57.236556728419,23.58481493459,38.7692896240055,62.1494689495452,26.7095593892107,39.8372373747823,37.4866239804947,449901.440158133,6511585.527894
"558",174.625118323738,1528.14304087185,-250.736297252521,-172.925415169528,-368.506626447801,194.282105307725,279.597969760089,397.489181239931,13.2314078522463,77.2021783884522,18.7768862875759,22.4513722749956,31.3508401991695,48.5374010484248,17.7465624673397,17.7014935865664,47.9093140008985,22.8398269834461,31.8088197567377,-67.5047033176563,927.504703317656,27.6462001637989,0.854130723414304,19.0320325927561,22.7564486648963,31.7768453907973,49.1969426971778,17.9877084046289,17.942027113564,48.5603210030092,23.1501818195212,32.2410481203107,28.0218655279084,796858.624419654,6649923.84168916
"559",175.606346361406,1579.53018207017,-266.07772111918,-184.64759338435,-389.591800952655,142.253847881065,290.323606008827,401.205382150512,16.6111368156762,110.80505049564,19.7422175292252,21.9461992002418,31.7085984308239,46.4404727913901,19.7372678066518,18.1726016350505,48.7741795330281,21.2518329493043,34.3408043729601,-55.2017938972326,1045.20179389723,26.5871594891526,0.836869579473694,20.0104810624596,22.2444111376702,32.1394649551326,47.0715207117999,20.005464081481,18.419536728105,49.4369386031665,21.5406096171861,34.8074381491084,26.9484342716166,800168.730999305,6575534.85151099
"560",175.238363213927,1580.26790140835,-307.06061382811,-144.901653928703,-295.792796229587,101.473732868817,278.298069255192,361.702845123842,22.9050895906575,115.015880480018,20.8451296643439,23.0926154564078,31.8717201915739,45.9351481685422,23.5523621169532,18.4606250280482,47.5566426867489,23.4142355590477,35.8129652928978,-85.3752795750374,1805.37527957504,38.9700129183534,0.836211621681526,21.1283799185875,23.406405262684,32.3048032662686,46.5593295771959,23.8723991071321,18.7114738746081,48.2028574788323,23.7323956416096,36.2996032600285,39.4995498531072,850545.255592403,6572803.31078134
"561",148.473339424076,1419.39778633131,-246.14600997474,-28.9972215114022,-130.211227952947,79.2698290651158,290.747331603739,359.90148565078,-10.4547838897181,5.49859563480063,22.1099789903214,29.6037431476352,45.0650471011043,68.2023843279887,33.0035169038065,23.2063214656253,63.3953954004948,32.6560144803369,35.2720767223585,-251.586873823959,1481.58687382396,36.5122356591163,0.823088564502472,22.4104164196477,30.0060082286472,45.6774052996107,69.1291400264179,33.4519791923347,23.5216563453331,64.2568322039215,33.0997547953689,35.7513649234964,37.0083755344724,912486.43195589,6850690.08123493
"562",165.876252559888,1527.4277945036,-196.474917452316,-158.678370568643,-299.027015088193,272.691891035537,278.784571252904,318.297137435203,8.34429931646616,58.7777862808786,19.8993851778854,22.1273836704261,40.7964712900551,52.4770586433631,16.8015855670539,25.3728609625055,49.2907072953389,23.5158814179653,35.218968754028,-334.805759418352,1344.80575941835,31.4528598135448,0.888975093869621,20.1697843551364,22.4280576000835,41.3508267222939,53.1901336130101,17.0298908575556,25.7176354702319,49.9604851090569,23.8354226967992,35.6975353071947,31.8802512801527,632626.277847784,6668157.53423563
"563",137.378825186647,1413.764332681,-246.402953398154,-43.3572468217546,-125.865480816325,40.3800743215402,291.09513841197,359.34334539735,-6.37345521128319,12.6325564074589,24.1795934136482,31.5498085687852,49.9646395963438,74.4500209223849,40.3119081171297,24.9095206512113,70.4506363275386,35.4737346131169,37.5539282885071,-294.313316577084,1774.31331657708,83.2201679833421,0.816038458872244,24.5081534222548,31.9785174059259,50.6435750165952,75.4616714946901,40.8596791507997,25.2479991433653,71.4079419894715,35.9557630058366,38.0642230147502,84.3509901043386,941636.246084437,6859770.87719594
"564",146.336569781848,1725.31354558429,-318.297255835045,-204.757217241915,-478.247272697468,81.1161783256361,291.98276787959,575.164729622863,-66.9840281916134,33.2205928364033,21.7552948538843,25.2173193746736,43.7687992850087,52.7908105306648,31.4594770201699,34.3372895918809,56.8077571006331,21.6451170468329,35.1058380059494,47.4123462257403,1202.58765377426,35.640528933062,0.86249241346967,22.0509127223137,25.5599803338154,44.3635436557585,53.508148860784,31.8869584034868,34.8038756080655,57.5796789788303,21.9392377841644,35.582867302516,36.1248237800706,496051.202718851,6420307.41302353
"565",112.515231929737,1671.90608734958,-283.587447424135,-293.009786987921,-224.391451380524,277.900265241736,307.08058734531,158.099471105777,17.6699250844455,-7.28034681699727,30.1116209137522,33.4322796156886,63.2355800045008,64.8985563975517,28.4226746564312,48.9812945606535,71.8440660426294,43.4245627725435,52.6897812650409,258.637750413399,1221.3622495866,34.1421088740436,0.84435576609222,30.5207871994432,33.8865680683666,64.0948451854776,65.7804186308721,28.8088910030001,49.6468679756858,72.8203060708831,44.014629548035,53.405746777354,34.6060427125329,352001.467320383,6757789.51484242
"566",102.281469766534,1639.99826930548,-265.135454347364,-283.304783686171,-175.940224044021,251.949832920488,295.424383219664,156.132126910255,7.76427423203912,-47.5632850754743,30.3216364288441,35.0577664549154,61.920581455737,63.4908081511787,32.7919849842837,45.7374607143974,70.4963758090558,44.5053530266388,47.682477050799,144.217864177409,1245.78213582259,32.7688673916814,0.846103814514168,30.7336564721755,35.5341425399515,62.7619780180357,64.3535414534195,33.2375729097855,46.3589558830252,71.4543029936166,45.1101059239816,48.3304017202582,33.2141411879795,355942.222124781,6836866.29551087
"567",111.790242915221,1638.32141648319,-261.488633655751,-284.44779368839,-181.217731947854,271.60277977,296.317836811973,149.734521543699,8.28500562932069,-45.3567688221175,29.0851951999634,33.4291094404918,59.8452689724505,61.9833842520543,27.8670467268257,42.8985576839194,68.1696262060613,42.8814084126376,45.9186589201864,252.180657384034,927.819342615966,44.7033432293903,0.84787697691671,29.4804140864742,33.8833548158206,60.6584655284172,62.8256341987317,28.2457130243012,43.4814769349059,69.095936776707,43.4640946338695,46.542616267687,45.3107864806033,371512.70163326,6821576.42870619
"568",169.673206475284,1595.36658210173,-225.769501718546,-220.758205008457,-459.048294245355,139.572722454775,319.545600195464,444.28611475444,-5.41738531557628,86.3050755961036,18.6759375149772,21.4330588236582,33.3924395233803,47.5553432492364,19.144602324529,19.0614917372565,48.3738612867981,19.8298422564085,33.8057513644326,172.105598096694,687.894401903306,58.2123269533187,0.824997336877237,18.9297120961162,21.724298046382,33.8461866162081,48.2015403841494,19.4047452722168,19.3205053518408,49.0311807052362,20.0992964623157,34.2651146700614,59.0033345735709,745751.355033065,6528334.63861511
"569",93.7739610467637,1799.89988729294,-396.762298591147,-247.792922754457,-499.006987447049,103.387452603965,285.768756500458,557.762127872781,-51.7109160094052,85.1806064493779,25.2063085123794,31.0388667250185,51.3097642734408,62.1758974182536,43.3925712494759,43.2223554846649,66.1786772300351,33.3069125455408,44.6083478787352,294.785765761923,2785.21423423808,72.4922844394009,0.862532016405672,25.5488198524209,31.4606327218179,52.0069776757874,63.0207632950858,43.9822033139731,43.8096746031917,67.0779341525277,33.7594974705813,45.2145003028985,73.4773326654757,380794.282209605,6464760.19384
"570",137.395069106992,1419.27832170058,-244.00029147265,-26.6824377784404,-110.166072673255,58.7937416447695,293.26500240677,352.289280048283,-6.88941263169675,6.53746890882912,22.7448894327469,30.8951954881886,48.4421789434402,73.0474194222148,36.7752337114232,25.5523818165589,67.5922874796367,34.1291665959538,37.3750429048979,-452.521039489304,1472.5210394893,30.5688736115188,0.820151920385506,23.0539542271765,31.3150092345097,49.1004266839336,74.0400109990653,37.274947287993,25.8995957107689,68.5107529879739,34.5929245706506,37.8829068796319,30.9842531923527,913362.330920391,6879516.87148253
"571",105.361558613405,1408.41879773734,-238.562049466004,-59.4469492148884,-92.2358892745414,-18.8675124481245,296.778937814451,337.699359000868,1.5602494248317,26.2178056022408,29.8815264275186,35.9301972985698,62.4016770770747,90.9693725523527,54.8355844308401,29.5082492714792,87.4377498635022,42.0204064675962,43.2009223840718,-210.230215905871,1440.23021590587,40.3139980441629,0.808202835570697,30.2875661161208,36.4184282514936,63.249610919748,92.2054933306232,55.5807077993074,29.9092167513183,88.6258818290084,42.5913931204509,43.7879502628084,40.8617974764264,993741.183990079,6891475.87385171
"572",164.666310296684,1585.6925358,-203.045210487374,-251.048281635709,-503.793744638225,161.502418655477,327.013319225939,471.616560759478,-8.91477648133336,66.8091352112731,18.1440703694433,21.3541536813504,35.5241141848934,49.2565255362249,18.2693135354453,20.5002196276708,48.0804355133739,19.677483972295,33.6137754540853,-155.020164070503,1825.0201640705,43.2605159497773,0.824880174755725,18.3906177705828,21.644320715895,36.0068271512638,49.9258388773244,18.5175627805735,20.7787831345949,48.7337677690424,19.9448678853613,34.0705301299626,43.8483536048458,707790.936154911,6531192.38897954
"573",170.094189100121,1615.67356057901,-232.020329218651,-191.845373705039,-408.393103873044,100.701605227422,326.310135640463,435.082978243268,-18.743363102901,75.7960443143005,18.8554425404255,21.6939995635395,32.5369941451855,45.8161307132395,21.2661356886226,19.3492559283703,46.9549180157269,19.7526626872948,33.7278457071695,-241.618438399452,991.618438399452,37.6307192475242,0.819067145276319,19.111656292964,21.9887845320612,32.9791171740344,46.4386948748423,21.5551067066771,19.6121797743424,47.5929563815277,20.0210681526604,34.1861504059398,38.1420574337513,754710.021406814,6492595.29892187
