"SIREN";"prix_med";"perc_log_vac";"perc_maison";"perc_tiny_log";"dens_pop";"med_niveau_vis";"part_log_suroccup";"part_agri_nb_emploi";"part_cadre_profintellec_nbemploi"
200036473;1520;-0,076341658117574;0,07288432247146;0,544935306855224;-0,065206633058943;-0,080473110667155;-0,07182027013395;-0,717751644370282;0,36027717880126
200036499;2440;-0,930959040597625;-1,01652388365415;0,812139497063527;-0,021629288793157;-0,297180394462691;0,851283807951348;-0,841515260855913;-0,38950307931579
200036523;1140;0,778873106203865;0,870064239628879;-0,8410454625845;-0,335225760104609;-0,82161202124789;-0,665244320331642;1,98442064889933;-0,829029437522336
200036549;890;0,959343670199178;-0,372538677428344;-0,072944045033509;-0,292717798520192;-0,535558406637782;-0,137756275711471;-0,325833525499118;0,127586753868383
200036572;1180;0,183340422582019;1,04309783849563;-0,736671076764795;-0,319185019884074;-0,210497480944477;-0,665244320331642;2,31445695952767;-0,958301895818379
200037059;970;0,976819113357913;0,500529793817806;-0,291692997491816;-0,244328232188246;-0,838948603951533;-0,203692281288993;-0,449597141984749;-0,053394687746078
200037133;1610;0,170177911194572;-0,441142382486583;0,779991793531227;-0,255824096012962;-0,210497480944477;1,37877185257152;-0,428969872570477;0,386131670460469
200038958;4210;-1,96015119665801;-0,46082963402361;-0,285880977977888;-0,35206853733617;0,868704792357297;0,95018781631763;-0,181442639599215;-0,415357570974998
200038990;1500;-0,22277775665747;0,562556458946135;0,222311677876472;-0,202622307614856;-0,089141402018976;-0,632276317542881;0,169220940443405;-0,260230621019746
200039022;1580;-0,623592819038703;0,255262605362764;0,407095903336238;-0,15423274128291;0,101561007721096;-0,500404306387838;-0,1195608313564;-0,105103671064495
200039055;1640;-0,327886382962674;0,884356034770881;-0,644893403656812;-0,313036069466202;1,22843888345789;-0,994924348219248;-0,078306292527856;0,1792957371868
200039063;1380;0,035150004722189;0,863234867435796;-0,871027505048952;-0,359019524765068;1,757204655919;-0,961956345430488;0,870548100528647;0,101732262209174
200039204;1320;0,098499230834727;-0,085704740749406;-0,269886214946824;-0,207701875351358;-0,019795071204404;-0,368532295232796;-0,367088064327662;0,205150228846008
200039519;1430;0,488516915247421;0,956508099247973;-0,842812094145821;-0,353137920017539;-0,773936418812872;-0,467436303599078;2,60323873132748;-0,984156387477588
200039642;730;2,51442543282889;0,311705316554692;-0,179253438506555;-0,348058352281036;-0,708924233674211;-0,038852267345189;0,004202785129231;-0,415357570974998
200039709;820;1,05484816618848;1,09565501261031;-0,686636360417324;-0,368376623227047;-0,136817004453994;-0,797116331486684;1,44811164412826;-1,26855579572888
200039758;930;1,25243975503351;0,10200885833983;0,143869525538519;-0,332552303401186;-0,496551095554585;-0,137756275711471;-0,202069909013487;-0,467066554293415
200039808;1870;-0,976438862152189;0,187698398253934;-0,66789067493042;-0,304748353685593;-0,487882804202764;-0,368532295232796;-0,160815370184944;-0,673902487567084
200039824;1310;0,188907212702223;0,613274159028563;-0,811472998432196;-0,307421810389015;-1,08166076180253;-0,401500298021557;-0,140188100770672;-0,622193504248667
200039832;1560;-0,426909074826373;0,455341445386534;-0,361958639688526;-0,327740081335026;-0,912629080442016;0,554571782852502;0,169220940443405;-0,441212062634207
200039857;3060;-0,334860543970801;-1,29132760333781;2,05489945246024;0,151610705588617;0,790690170190904;2,4007799390231;-0,965278877341544;0,877367011985432
200039865;2070;0,284696586249101;-2,77566078656748;2,99658013194124;1,52951029053254;0,084224425017454;2,30187593065682;-1,02716068558436;2,04081913664982
200039907;1690;-0,907472995953901;0,46849746605432;-0,99505745892337;-0,229624220319422;1,25444375751335;-0,928988342641727;-0,325833525499118;0,515404128756512
200039915;4190;-1,8492251980156;-3,58154582343614;3,42622487460256;4,07063088713557;0,0625536966379;4,97228415654643;-1,04778795499863;1,85983769503536
200039931;2680;-0,201561931255296;-1,50469920378341;0,033461391314483;-0,373723536633892;-0,730594962053765;2,2359399250793;-0,181442639599215;-0,57048452093025
200039949;1890;-0,698105323421879;-1,1454887583495;0,701051264230865;0,691381614009607;0,274926834757526;0,027083738232332;-1,00653341617009;-0,00168570442766
200040038;1260;0,002541868031863;0,900769422705095;-0,823987500861711;-0,300203477289775;-0,011126779852583;-0,830084334275445;1,05619352525709;0,72224006203018
200040095;1140;0,108343620608938;0,751237580342632;-0,496446436631223;-0,224277306912578;-0,539892552313692;-0,56634031196536;-0,882769799684457;-0,648047995907876
200040111;1730;-0,433577443221938;0,08732339203209;-0,435496329689752;-0,275340329947946;0,482965827201241;-0,500404306387838;-0,511478950227564;-0,777320454203919
200040137;930;0,760155795050234;0,507075161030195;-0,625142244220648;-0,345652241247956;-0,314516977166334;-0,665244320331642;0,458002712243211;-1,16513782909205
200040178;1430;-0,259381199819657;0,181142771538581;-0,351285197624985;-0,041412868398483;1,02039989101417;-0,56634031196536;-0,593988027884652;-0,182667146042121
200040202;2130;0,678795179926116;0,243993717712505;-0,033786569978383;-0,311699341114491;-0,297180394462691;0,323795763331178;-0,181442639599215;-0,467066554293415
200040210;2300;0,132460623879485;0,370420468718493;-0,266737152952248;-0,357682796413357;-0,661248631239193;0,060051741021093;-0,470224411399021;-0,208521637701329
200040244;980;-0,363859262892508;0,742866379566685;-0,466268649735681;-0,253685330650224;-0,64391204853555;-0,59930831475412;0,251730018100493;-0,415357570974998
200040251;1450;-0,223516239097969;0,5969070360771;-0,429730354739209;-0,254487367661251;0,456960953145777;-0,302596289655275;-0,284578986670574;-0,415357570974998
200040277;1660;-0,367638942385438;-0,216351808908642;0,429999552460341;-0,111190088357809;-0,210497480944477;0,785347802373827;-0,738378913784554;0,153441245527591
200040293;1410;0,060199796729354;0,294225580073738;0,21042027679022;-0,320254402565443;0,027880531230614;0,323795763331178;-0,016424484285041;1,0842029452591
200040350;1460;0,252305372252768;-0,080617191204271;-0,102749328195502;-0,2579628613757;0,066887842313811;-0,170724278500232;-0,697124374956011;0,1792957371868
